account_id,company_name,industry,country,employee_count,signup_date,plan,subscription_id,seats,status,mrr,started_on,ended_on,ticket_count,avg_resolution_hours,avg_satisfaction,open_tickets,user_count,invoiced_amount,invoice_count,paid_invoices,seat_utilization,ticket_rate_per_100_users,invoice_collection_rate,is_churned,signup_cohort
540115,JetMetrics Industries,Software,Netherlands,37,2023-05-23 15:15:31,Growth,500570,37,active,888.0,2023-05-23 15:15:31,,3.0,41.76666666666667,4.333333333333333,0.0,23,16938.52,19,18,0.6216216216216216,13.043478260869565,0.9473684210526315,False,2023Q2
301735,NodeSync Digital 1,Manufacturing,Canada,3,2024-08-15 00:33:55,Starter,500966,3,active,36.0,2024-08-15 00:33:55,,0.0,,,0.0,2,286.4,8,7,0.6666666666666666,0.0,0.875,False,2024Q3
899547,CloudPeak Systems Software,Manufacturing,Netherlands,79,2024-07-01 22:41:47,Growth,500967,13,active,312.0,2024-07-01 22:41:47,,5.0,27.48,4.8,0.0,11,3161.0499999999997,10,9,0.8461538461538461,45.45454545454545,0.9,False,2024Q3
170417,StackBase Works,Financial Services,Netherlands,52,2025-04-08 20:59:01,Growth,500694,37,active,888.0,2025-04-08 20:59:01,,7.0,41.15714285714286,4.142857142857143,0.0,29,15014.08,17,15,0.7837837837837838,24.137931034482758,0.8823529411764706,False,2025Q2
550912,HubStack Digital 1,Education,Germany,7,2023-09-08 15:53:53,Starter,500406,5,active,60.0,2023-09-08 15:53:53,,6.0,53.85,4.0,2.0,3,666.79,11,11,0.6,200.0,1.0,False,2023Q3
774503,FunnelSoft Networks,Retail,Germany,5,2025-05-29 00:55:29,Starter,500037,5,active,60.0,2025-05-29 00:55:29,,5.0,34.88,3.6,0.0,3,1012.4,17,14,0.6,166.66666666666669,0.8235294117647058,False,2025Q2
110840,Envoy Platforms Digital,Manufacturing,United Kingdom,205,2024-01-25 11:07:52,Business,500167,64,active,2816.0,2024-01-25 11:07:52,,3.0,21.033333333333335,4.333333333333333,0.0,49,25136.85,9,8,0.765625,6.122448979591836,0.8888888888888888,False,2024Q1
105131,PipelineIO Labs 1,Financial Services,France,10,2023-04-20 11:04:44,Starter,500968,3,active,36.0,2023-04-20 11:04:44,,4.0,40.7,4.25,0.0,2,507.61,14,13,0.6666666666666666,200.0,0.9285714285714286,False,2023Q2
228280,Keystroke AI Systems 1,Education,Canada,115,2025-02-26 15:13:27,Growth,500969,25,active,600.0,2025-02-26 15:13:27,,8.0,62.699999999999996,3.875,0.0,22,10638.16,18,17,0.88,36.36363636363637,0.9444444444444444,False,2025Q1
870519,Inline Systems Collective,Logistics,India,7,2024-06-11 06:28:35,Starter,500568,2,active,24.0,2024-06-11 06:28:35,,3.0,58.0,2.6666666666666665,0.0,2,234.51,10,8,1.0,150.0,0.8,False,2024Q2
888943,CloudPeak Systems Industries,Healthcare,United States,12,2025-05-07 07:19:40,Starter,500439,3,churned,36.0,2025-05-07 07:19:40,2025-09-28 07:19:40,9.0,51.128571428571426,3.5714285714285716,2.0,3,508.0,14,14,1.0,300.0,1.0,True,2025Q2
498584,Basecamp Analytics Works,Software,Germany,11,2024-12-22 10:16:48,Starter,500513,6,active,72.0,2024-12-22 10:16:48,,1.0,3.0,2.0,0.0,4,1256.52,17,14,0.6666666666666666,25.0,0.8235294117647058,False,2024Q4
665974,GridLogic Collective,Software,India,7,2024-02-03 07:27:50,Starter,500970,3,active,36.0,2024-02-03 07:27:50,,2.0,71.8,4.0,1.0,2,391.45,11,10,0.6666666666666666,100.0,0.9090909090909091,False,2024Q1
491474,ZeroFriction Digital 1,Healthcare,Australia,65,2025-05-02 09:29:56,Business,500058,61,active,2684.0,2025-05-02 09:29:56,,7.0,44.971428571428575,4.428571428571429,0.0,48,42234.64,16,16,0.7868852459016393,14.583333333333334,1.0,False,2025Q2
866791,LaunchPad HQ Networks,Logistics,Australia,3,2024-02-03 10:57:32,Starter,500252,3,active,36.0,2024-02-03 10:57:32,,2.0,66.5,4.0,0.0,2,578.89,16,15,0.6666666666666666,100.0,0.9375,False,2024Q1
540635,PipelineIO Systems 1,Software,Australia,36,2023-02-04 18:20:51,Growth,500352,7,churned,168.0,2023-02-04 18:20:51,2023-08-17 18:20:51,4.0,50.55,5.0,0.0,6,2232.87,13,11,0.8571428571428571,66.66666666666666,0.8461538461538461,True,2023Q1
830784,Unified Ops Systems 1,Healthcare,Netherlands,41,2024-09-28 15:50:43,Growth,500149,22,past_due,528.0,2024-09-28 15:50:43,,2.0,69.4,4.5,0.0,19,7485.35,14,14,0.8636363636363636,10.526315789473683,1.0,False,2024Q3
417940,Relay Systems Holdings,Software,Brazil,8,2025-05-14 14:51:50,Starter,500971,6,active,72.0,2025-05-14 14:51:50,,8.0,35.2,4.571428571428571,1.0,4,866.78,12,12,0.6666666666666666,200.0,1.0,False,2025Q2
780194,YieldMetrics Analytics,Retail,United States,565,2025-01-14 12:19:45,Business,500972,32,active,1408.0,2025-01-14 12:19:45,,4.0,7.75,3.0,0.0,26,14133.04,10,10,0.8125,15.384615384615385,1.0,False,2025Q1
294902,JetMetrics Holdings,Education,United States,54,2025-02-23 07:53:44,Growth,500973,28,active,672.0,2025-02-23 07:53:44,,0.0,,,0.0,21,4007.5,6,6,0.75,0.0,1.0,False,2025Q1
999282,Gradient Labs Partners 1,Healthcare,France,19,2025-07-04 14:18:45,Starter,500579,3,active,36.0,2025-07-04 14:18:45,,4.0,48.0,4.0,0.0,3,437.9,12,12,1.0,133.33333333333331,1.0,False,2025Q3
378343,Relay Systems Collective,Software,France,38,2024-07-23 16:07:30,Growth,500051,23,active,552.0,2024-07-23 16:07:30,,6.0,36.03333333333333,3.8333333333333335,0.0,18,7444.45,13,12,0.782608695652174,33.33333333333333,0.9230769230769231,False,2024Q3
883487,CloudPeak Systems Holdings,Software,Brazil,23,2024-07-20 11:13:17,Starter,500741,7,active,84.0,2024-07-20 11:13:17,,4.0,53.325,4.25,0.0,4,998.82,12,11,0.5714285714285714,100.0,0.9166666666666666,False,2024Q3
558918,MeshWorks Analytics,Logistics,India,106,2024-02-05 09:53:10,Growth,500974,35,active,840.0,2024-02-05 09:53:10,,4.0,36.824999999999996,4.0,0.0,33,12903.08,15,15,0.9428571428571428,12.121212121212121,1.0,False,2024Q1
591895,GridLogic Works,Healthcare,United Kingdom,10,2024-08-03 16:17:34,Starter,500295,9,active,108.0,2024-08-03 16:17:34,,3.0,34.73333333333333,3.6666666666666665,0.0,7,871.03,8,7,0.7777777777777778,42.857142857142854,0.875,False,2024Q3
282217,Basecamp Analytics Labs 1,Manufacturing,Canada,221,2024-02-16 15:35:26,Business,500975,132,active,5808.0,2024-02-16 15:35:26,,4.0,20.15,4.0,0.0,105,102684.53,18,15,0.7954545454545454,3.8095238095238098,0.8333333333333334,False,2024Q1
318147,Envoy Platforms Partners,Financial Services,Netherlands,3,2025-01-17 09:36:57,Starter,500976,3,active,36.0,2025-01-17 09:36:57,,6.0,45.63333333333333,4.0,0.0,2,238.38,7,7,0.6666666666666666,300.0,1.0,False,2025Q1
839782,DataBridge Pro Holdings,Software,Netherlands,462,2025-03-06 17:56:00,Business,500682,41,churned,1804.0,2025-03-06 17:56:00,2025-05-19 17:56:00,9.0,31.9,3.375,1.0,40,23402.77,13,11,0.975609756097561,22.5,0.8461538461538461,True,2025Q1
941144,FlowState Labs 1,Software,Japan,26,2024-05-04 17:02:30,Growth,500594,11,active,264.0,2024-05-04 17:02:30,,2.0,108.5,3.0,1.0,9,3071.23,12,11,0.8181818181818182,22.22222222222222,0.9166666666666666,False,2024Q2
113224,Xenon Analytics Technologies 1,Healthcare,Japan,97,2023-10-28 18:39:13,Business,500574,63,active,2772.0,2023-10-28 18:39:13,,2.0,60.25,5.0,0.0,54,21726.91,8,7,0.8571428571428571,3.7037037037037033,0.875,False,2023Q4
102220,Unified Ops Group 1,Logistics,India,39,2025-05-06 09:24:35,Growth,500142,12,active,288.0,2025-05-06 09:24:35,,5.0,50.64,4.4,0.0,9,4363.64,15,13,0.75,55.55555555555556,0.8666666666666667,False,2025Q2
211058,Envoy Platforms Analytics,Retail,Brazil,31,2023-05-27 13:53:18,Growth,500977,21,active,504.0,2023-05-27 13:53:18,,4.0,68.85,3.75,0.0,19,5928.01,12,12,0.9047619047619048,21.052631578947366,1.0,False,2023Q2
210309,Keystroke AI Group 1,Manufacturing,France,3,2023-12-15 08:11:37,Starter,500978,3,active,36.0,2023-12-15 08:11:37,,7.0,26.314285714285713,3.857142857142857,0.0,2,401.33,11,10,0.6666666666666666,350.0,0.9090909090909091,False,2023Q4
876549,Gradient Labs Analytics 1,Logistics,Netherlands,50,2023-03-21 23:55:11,Growth,500979,29,active,696.0,2023-03-21 23:55:11,,5.0,33.375,5.0,1.0,27,5723.19,8,8,0.9310344827586207,18.51851851851852,1.0,False,2023Q1
260951,LaunchPad HQ Software,Software,Canada,287,2023-09-27 09:43:47,Business,500980,69,active,3036.0,2023-09-27 09:43:47,,5.0,31.7,4.2,0.0,56,39350.49,13,11,0.8115942028985508,8.928571428571429,0.8461538461538461,False,2023Q3
810968,QueryForge Works,Financial Services,Brazil,13,2023-06-15 11:41:25,Growth,500085,13,churned,312.0,2023-06-15 11:41:25,2023-09-04 11:41:25,1.0,29.4,5.0,0.0,8,2197.54,7,6,0.6153846153846154,12.5,0.8571428571428571,True,2023Q2
794431,Lattice HQ Software,Financial Services,Germany,46,2024-08-05 10:14:44,Growth,500012,18,active,432.0,2024-08-05 10:14:44,,5.0,36.25,5.0,1.0,13,3917.88,9,5,0.7222222222222222,38.46153846153847,0.5555555555555556,False,2024Q3
818654,StackBase Labs 1,Software,United Kingdom,4,2024-09-12 15:33:45,Growth,500457,4,active,96.0,2024-09-12 15:33:45,,4.0,17.475,4.75,0.0,3,853.85,9,8,0.75,133.33333333333331,0.8888888888888888,False,2024Q3
480190,Beacon Software Systems 1,Manufacturing,France,3,2024-01-29 06:58:46,Starter,500429,3,trialing,36.0,2024-01-29 06:58:46,,5.0,26.080000000000002,4.0,0.0,2,611.76,17,15,0.6666666666666666,250.0,0.8823529411764706,False,2024Q1
269054,JetMetrics Collective,Manufacturing,Germany,7,2023-01-04 12:03:10,Starter,500014,7,churned,84.0,2023-01-04 12:03:10,2023-08-22 12:03:10,6.0,30.45,4.333333333333333,0.0,6,1250.9,15,14,0.8571428571428571,100.0,0.9333333333333333,True,2023Q1
243998,NexusOne Labs 1,Retail,Germany,3,2024-08-23 14:40:22,Starter,500221,3,churned,36.0,2024-08-23 14:40:22,2025-01-07 14:40:22,1.0,29.1,5.0,0.0,2,266.77,7,6,0.6666666666666666,50.0,0.8571428571428571,True,2024Q3
505397,DataBridge Pro Collective,Software,Canada,11,2024-07-25 08:26:33,Starter,500721,9,trialing,108.0,2024-07-25 08:26:33,,4.0,22.25,2.5,0.0,6,1291.38,12,9,0.6666666666666666,66.66666666666666,0.75,False,2024Q3
925203,YieldMetrics Solutions,Logistics,United Kingdom,3,2024-10-08 10:05:11,Starter,500981,3,active,36.0,2024-10-08 10:05:11,,6.0,51.36666666666667,4.166666666666667,0.0,3,429.64,12,12,1.0,200.0,1.0,False,2024Q4
218565,FunnelSoft Software,Logistics,United States,4,2023-11-12 16:16:07,Starter,500200,4,churned,48.0,2023-11-12 16:16:07,2024-10-28 16:16:07,7.0,35.15714285714286,4.428571428571429,0.0,4,687.31,14,12,1.0,175.0,0.8571428571428571,True,2023Q4
819946,Omnisend Works,Financial Services,Canada,10,2025-01-18 10:00:56,Starter,500754,10,active,120.0,2025-01-18 10:00:56,,4.0,13.525,3.5,0.0,7,1495.08,12,12,0.7,57.14285714285714,1.0,False,2025Q1
357563,Relay Systems Works,Healthcare,Japan,8,2024-02-25 09:41:21,Growth,500388,8,active,192.0,2024-02-25 09:41:21,,3.0,45.03333333333333,3.0,0.0,8,762.11,4,4,1.0,37.5,1.0,False,2024Q1
260885,Beacon Software Group 1,Education,Japan,18,2023-06-12 07:43:12,Starter,500982,3,active,36.0,2023-06-12 07:43:12,,4.0,58.425,4.25,0.0,3,429.03,12,11,1.0,133.33333333333331,0.9166666666666666,False,2023Q2
253647,Envoy Platforms Solutions,Manufacturing,France,8,2024-08-17 15:40:18,Starter,500575,5,active,60.0,2024-08-17 15:40:18,,2.0,73.55,4.5,0.0,5,786.75,13,13,1.0,40.0,1.0,False,2024Q3
512181,NodeSync Partners 1,Healthcare,Japan,45,2024-11-03 18:25:56,Growth,500678,21,active,504.0,2024-11-03 18:25:56,,10.0,45.660000000000004,3.1,0.0,15,1504.29,3,3,0.7142857142857143,66.66666666666666,1.0,False,2024Q4
149920,Inline Systems Works,Software,Germany,15,2024-04-20 10:16:38,Starter,500202,4,active,48.0,2024-04-20 10:16:38,,6.0,56.38333333333333,4.0,0.0,3,333.99,7,5,0.75,200.0,0.7142857142857143,False,2024Q2
479493,WorksiteOS Works,Healthcare,Japan,17,2023-01-21 10:30:18,Starter,500447,9,active,108.0,2023-01-21 10:30:18,,3.0,93.6,2.0,1.0,6,1275.55,12,11,0.6666666666666666,50.0,0.9166666666666666,False,2023Q1
680171,Momentum Tools Analytics,Education,Japan,23,2024-02-25 12:31:47,Starter,500983,6,active,72.0,2024-02-25 12:31:47,,8.0,28.025000000000002,4.375,0.0,3,573.5799999999999,8,5,0.5,266.66666666666663,0.625,False,2024Q1
143122,DataBridge Pro Works,Retail,France,24,2025-09-09 17:23:15,Starter,500026,3,active,36.0,2025-09-09 17:23:15,,3.0,63.76666666666666,4.666666666666667,0.0,2,596.2,17,14,0.6666666666666666,150.0,0.8235294117647058,False,2025Q3
211818,Catalyst CRM Technologies 1,Financial Services,India,87,2024-04-10 08:14:53,Growth,500763,40,active,960.0,2024-04-10 08:14:53,,5.0,36.5,3.6,0.0,32,13150.61,14,12,0.8,15.625,0.8571428571428571,False,2024Q2
347163,Relay Systems Labs 1,Software,United Kingdom,81,2024-09-06 09:19:30,Growth,500984,13,active,312.0,2024-09-06 09:19:30,,4.0,19.433333333333334,3.0,1.0,11,3039.14,10,7,0.8461538461538461,36.36363636363637,0.7,False,2024Q3
679023,HubStack Partners 1,Logistics,France,3,2024-06-25 16:50:00,Starter,500205,3,active,36.0,2024-06-25 16:50:00,,4.0,26.825,2.0,0.0,2,466.49,13,12,0.6666666666666666,200.0,0.9230769230769231,False,2024Q2
732615,Amplitude Corp Systems 1,Retail,Germany,17,2024-04-23 15:57:17,Starter,500717,4,active,48.0,2024-04-23 15:57:17,,3.0,29.666666666666668,5.0,0.0,3,870.35,18,14,0.75,100.0,0.7777777777777778,False,2024Q2
383348,Kinetic AI Holdings,Logistics,France,41,2025-08-11 08:02:18,Growth,500390,7,past_due,168.0,2025-08-11 08:02:18,,1.0,70.6,4.0,0.0,5,1171.41,7,6,0.7142857142857143,20.0,0.8571428571428571,False,2025Q3
713866,NexusOne Systems 1,Manufacturing,Japan,43,2024-05-07 19:19:10,Growth,500088,30,active,720.0,2024-05-07 19:19:10,,3.0,41.13333333333333,4.0,0.0,28,10758.47,15,15,0.9333333333333333,10.714285714285714,1.0,False,2024Q2
412093,Gradient Labs Solutions 1,Software,Japan,23,2023-09-29 17:45:40,Starter,500061,3,trialing,36.0,2023-09-29 17:45:40,,5.0,66.975,3.25,1.0,2,738.44,21,19,0.6666666666666666,250.0,0.9047619047619048,False,2023Q3
492564,Axiom Labs Software,Healthcare,France,71,2024-05-19 16:11:53,Growth,500577,16,active,384.0,2024-05-19 16:11:53,,4.0,28.633333333333336,3.3333333333333335,1.0,15,6019.32,16,15,0.9375,26.666666666666668,0.9375,False,2024Q2
205204,Keystroke AI Technologies 1,Financial Services,United Kingdom,13,2024-11-14 08:57:31,Starter,500265,11,active,132.0,2024-11-14 08:57:31,,2.0,42.900000000000006,2.5,0.0,10,1440.17,11,7,0.9090909090909091,20.0,0.6363636363636364,False,2024Q4
501273,Deployly Labs 1,Software,United Kingdom,13,2024-06-04 17:52:03,Starter,500080,5,trialing,60.0,2024-06-04 17:52:03,,4.0,26.625,3.75,0.0,4,1072.22,18,15,0.8,100.0,0.8333333333333334,False,2024Q2
893855,LaunchPad HQ Industries,Software,France,3,2024-07-27 14:08:32,Starter,500985,3,active,36.0,2024-07-27 14:08:32,,3.0,16.55,4.5,1.0,3,572.37,16,15,1.0,100.0,0.9375,False,2024Q3
772957,Xenon Analytics Digital 1,Retail,Canada,64,2024-03-21 08:05:47,Growth,500986,25,active,600.0,2024-03-21 08:05:47,,3.0,28.76666666666667,3.6666666666666665,0.0,17,10506.21,18,16,0.68,17.647058823529413,0.8888888888888888,False,2024Q1
424994,Axiom Labs Industries,Financial Services,Canada,499,2025-08-27 11:55:37,Business,500701,73,past_due,3212.0,2025-08-27 11:55:37,,7.0,60.333333333333336,3.0,1.0,45,42311.08,13,10,0.6164383561643836,15.555555555555555,0.7692307692307693,False,2025Q3
695658,WorksiteOS Labs 1,Software,Netherlands,104,2023-06-08 11:30:54,Growth,500987,9,active,216.0,2023-06-08 11:30:54,,3.0,18.0,4.333333333333333,0.0,9,3383.46,16,15,1.0,33.33333333333333,0.9375,False,2023Q2
596031,LaunchPad HQ Holdings,Healthcare,Australia,12,2024-03-01 23:05:21,Growth,500440,12,active,288.0,2024-03-01 23:05:21,,6.0,24.74,5.0,1.0,11,4067.09,14,12,0.9166666666666666,54.54545454545454,0.8571428571428571,False,2024Q1
669720,Relay Systems Systems 1,Education,Canada,315,2023-05-14 07:01:01,Business,500988,124,active,5456.0,2023-05-14 07:01:01,,6.0,41.3,4.8,1.0,116,108719.62,20,17,0.9354838709677419,5.172413793103448,0.85,False,2023Q2
784693,Xenon Analytics Partners 1,Healthcare,Netherlands,116,2023-01-28 07:43:35,Growth,500989,12,active,288.0,2023-01-28 07:43:35,,4.0,30.925,4.5,0.0,11,2589.76,9,7,0.9166666666666666,36.36363636363637,0.7777777777777778,False,2023Q1
782825,Axiom Labs Holdings,Manufacturing,Germany,159,2023-01-17 10:09:38,Business,500099,152,active,6688.0,2023-01-17 10:09:38,,9.0,66.65,4.125,1.0,117,71811.61,11,10,0.7697368421052632,7.6923076923076925,0.9090909090909091,False,2023Q1
519323,HubStack Analytics 1,Financial Services,Canada,7,2025-05-31 16:27:35,Starter,500526,3,active,36.0,2025-05-31 16:27:35,,3.0,14.5,3.6666666666666665,0.0,2,467.67,13,12,0.6666666666666666,150.0,0.9230769230769231,False,2025Q2
646333,GridLogic Labs 1,Education,United Kingdom,17,2023-01-25 14:37:21,Starter,500360,5,active,60.0,2023-01-25 14:37:21,,6.0,48.56666666666667,4.5,0.0,4,609.83,10,10,0.8,150.0,1.0,False,2023Q1
469600,Amplitude Corp Group 1,Education,Australia,28,2024-02-09 16:08:36,Growth,500990,28,active,672.0,2024-02-09 16:08:36,,3.0,9.2,4.5,1.0,19,7499.4,11,11,0.6785714285714286,15.789473684210526,1.0,False,2024Q1
262660,Keystroke AI Digital 1,Financial Services,Germany,34,2023-03-06 18:54:29,Growth,500991,8,active,192.0,2023-03-06 18:54:29,,5.0,34.64,4.6,0.0,6,1146.69,6,6,0.75,83.33333333333334,1.0,False,2023Q1
725268,GridLogic Systems 1,Software,Japan,53,2023-02-01 16:13:08,Growth,500992,11,active,264.0,2023-02-01 16:13:08,,4.0,21.133333333333333,3.0,1.0,10,3418.56,13,13,0.9090909090909091,40.0,1.0,False,2023Q1
561350,Junction Cloud Works,Software,India,34,2024-12-10 10:21:30,Growth,500993,22,active,528.0,2024-12-10 10:21:30,,4.0,31.433333333333334,4.666666666666667,1.0,18,6779.25,13,13,0.8181818181818182,22.22222222222222,1.0,False,2024Q4
381306,CloudPeak Systems Collective,Education,Canada,50,2025-07-01 08:34:40,Growth,500514,21,churned,504.0,2025-07-01 08:34:40,2025-09-18 08:34:40,2.0,23.1,5.0,0.0,12,6245.75,12,12,0.5714285714285714,16.666666666666664,1.0,True,2025Q3
131876,Gradient Labs Networks 1,Software,Netherlands,9,2023-04-08 09:36:12,Starter,500994,8,active,96.0,2023-04-08 09:36:12,,3.0,33.0,4.333333333333333,0.0,6,377.5,4,3,0.75,50.0,0.75,False,2023Q2
790364,JetMetrics Works,Financial Services,Japan,29,2025-07-18 13:55:03,Growth,500477,8,trialing,192.0,2025-07-18 13:55:03,,4.0,66.525,4.75,0.0,8,2839.8,15,13,1.0,50.0,0.8666666666666667,False,2025Q3
735377,GridLogic Group 1,Manufacturing,Canada,7,2023-11-19 15:54:38,Starter,500459,2,past_due,24.0,2023-11-19 15:54:38,,6.0,38.725,5.0,2.0,1,240.11,10,9,0.5,600.0,0.9,False,2023Q4
120608,Envoy Platforms Networks,Financial Services,Canada,8,2024-08-08 09:18:41,Starter,500505,4,active,48.0,2024-08-08 09:18:41,,3.0,30.36666666666667,3.6666666666666665,0.0,3,340.43,7,6,0.75,100.0,0.8571428571428571,False,2024Q3
102347,JetMetrics Labs 1,Software,Brazil,26,2025-03-02 15:27:01,Growth,500995,26,active,624.0,2025-03-02 15:27:01,,8.0,37.3875,3.5,0.0,18,11019.89,18,16,0.6923076923076923,44.44444444444444,0.8888888888888888,False,2025Q1
769943,Deployly Systems 1,Software,Canada,34,2023-01-01 07:26:18,Starter,500996,7,active,84.0,2023-01-01 07:26:18,,4.0,67.125,4.75,0.0,6,923.69,11,8,0.8571428571428571,66.66666666666666,0.7272727272727273,False,2023Q1
380284,Beacon Software Technologies 1,Retail,Japan,139,2024-04-10 11:35:05,Business,500303,120,trialing,5280.0,2024-04-10 11:35:05,,11.0,37.089999999999996,4.2,1.0,90,36081.61,7,7,0.75,12.222222222222221,1.0,False,2024Q2
617749,Junction Cloud Labs 1,Software,Germany,16,2025-04-03 13:50:40,Starter,500997,7,active,84.0,2025-04-03 13:50:40,,7.0,47.88333333333333,3.0,1.0,4,1399.18,17,13,0.5714285714285714,175.0,0.7647058823529411,False,2025Q2
876324,PipelineIO Group 1,Financial Services,France,151,2024-05-09 14:55:35,Business,500115,44,trialing,1936.0,2024-05-09 14:55:35,,2.0,4.85,4.5,0.0,34,21565.36,11,10,0.7727272727272727,5.88235294117647,0.9090909090909091,False,2024Q2
116787,MeshWorks Solutions,Healthcare,United Kingdom,16,2025-08-16 15:36:51,Growth,500166,15,active,360.0,2025-08-16 15:36:51,,4.0,30.175,4.25,0.0,11,4595.21,13,12,0.7333333333333333,36.36363636363637,0.9230769230769231,False,2025Q3
995934,Amplitude Corp Technologies 1,Software,Canada,44,2025-05-18 13:02:36,Growth,500998,14,active,336.0,2025-05-18 13:02:36,,7.0,14.942857142857141,3.7142857142857144,0.0,8,3589.5299999999997,11,11,0.5714285714285714,87.5,1.0,False,2025Q2
865765,NexusOne Group 1,Software,Japan,20,2023-12-29 13:12:28,Starter,500353,10,active,120.0,2023-12-29 13:12:28,,2.0,24.5,4.5,0.0,6,1904.61,16,14,0.6,33.33333333333333,0.875,False,2023Q4
150144,Relay Systems Group 1,Education,United Kingdom,12,2024-05-14 16:52:50,Starter,500999,12,active,144.0,2024-05-14 16:52:50,,11.0,20.369999999999997,4.6,1.0,8,1301.1100000000001,9,9,0.6666666666666666,137.5,1.0,False,2024Q2
208743,Unified Ops Technologies 1,Retail,Australia,131,2024-05-18 07:51:45,Growth,500596,23,active,552.0,2024-05-18 07:51:45,,6.0,45.28333333333333,3.1666666666666665,0.0,17,4905.33,9,8,0.7391304347826086,35.294117647058826,0.8888888888888888,False,2024Q2
558269,Unified Ops Digital 1,Software,Germany,1505,2024-02-03 09:55:39,Enterprise,500161,190,churned,15010.0,2024-02-03 09:55:39,2025-11-29 09:55:39,3.0,30.5,4.0,0.0,137,252801.03,17,17,0.7210526315789474,2.18978102189781,1.0,True,2024Q1
133440,Beacon Software Digital 1,Software,Australia,7,2023-10-30 07:52:17,Starter,500264,7,churned,84.0,2023-10-30 07:52:17,2025-10-31 07:52:17,5.0,45.55,4.0,1.0,7,1292.45,15,12,1.0,71.42857142857143,0.8,True,2023Q4
331311,Deployly Group 1,Retail,United Kingdom,99,2024-05-15 11:56:23,Growth,501000,31,active,744.0,2024-05-15 11:56:23,,3.0,50.86666666666667,3.6666666666666665,0.0,31,9200.05,12,11,1.0,9.67741935483871,0.9166666666666666,False,2024Q2
176018,CloudPeak Systems Works,Financial Services,Brazil,29,2024-10-03 16:55:34,Growth,501001,29,active,696.0,2024-10-03 16:55:34,,1.0,17.8,4.0,0.0,24,9477.79,14,12,0.8275862068965517,4.166666666666666,0.8571428571428571,False,2024Q4
155872,QueryForge Labs 1,Financial Services,India,62,2025-06-17 15:56:51,Growth,501002,27,active,648.0,2025-06-17 15:56:51,,0.0,,,0.0,17,5746.74,9,9,0.6296296296296297,0.0,1.0,False,2025Q2
873654,GridLogic Technologies 1,Financial Services,United Kingdom,158,2025-08-01 15:47:20,Business,500607,86,active,3784.0,2025-08-01 15:47:20,,5.0,55.120000000000005,4.2,0.0,85,22512.89,6,5,0.9883720930232558,5.88235294117647,0.8333333333333334,False,2025Q3
654271,StackBase Systems 1,Retail,France,55,2023-04-12 20:23:13,Growth,501003,22,active,528.0,2023-04-12 20:23:13,,8.0,31.650000000000002,4.0,2.0,14,4340.64,8,8,0.6363636363636364,57.14285714285714,1.0,False,2023Q2
234922,StackBase Group 1,Software,Brazil,150,2025-09-25 09:05:29,Business,500237,69,active,3036.0,2025-09-25 09:05:29,,4.0,13.675,4.5,0.0,59,23924.53,8,8,0.855072463768116,6.779661016949152,1.0,False,2025Q3
656283,InfraPoint Technologies 1,Financial Services,Japan,83,2024-01-27 17:16:01,Growth,500004,35,active,840.0,2024-01-27 17:16:01,,6.0,22.48,4.2,1.0,22,7229.09,9,6,0.6285714285714286,27.27272727272727,0.6666666666666666,False,2024Q1
247003,VaultStream Collective,Financial Services,Brazil,28,2023-03-17 10:14:50,Growth,501004,28,active,672.0,2023-03-17 10:14:50,,8.0,49.48571428571428,3.857142857142857,1.0,22,7484.49,11,10,0.7857142857142857,36.36363636363637,0.9090909090909091,False,2023Q1
301353,FlowState Systems 1,Manufacturing,Japan,6,2024-05-23 09:48:28,Starter,500742,6,churned,72.0,2024-05-23 09:48:28,2024-08-02 09:48:28,3.0,52.166666666666664,4.666666666666667,0.0,5,793.26,11,10,0.8333333333333334,60.0,0.9090909090909091,True,2024Q2
216101,TriggerPoint Digital 1,Software,Brazil,15,2023-08-08 00:27:09,Starter,500059,2,active,24.0,2023-08-08 00:27:09,,7.0,44.300000000000004,4.166666666666667,1.0,2,194.23,8,6,1.0,350.0,0.75,False,2023Q3
809176,YieldMetrics Networks,Healthcare,Japan,35,2025-03-18 10:44:31,Growth,500539,27,active,648.0,2025-03-18 10:44:31,,3.0,41.650000000000006,3.5,1.0,20,10535.57,16,14,0.7407407407407407,15.0,0.875,False,2025Q1
465105,Gradient Labs Software 1,Retail,France,16,2024-08-01 11:50:42,Starter,500562,4,active,48.0,2024-08-01 11:50:42,,7.0,19.3,4.571428571428571,0.0,3,386.25,8,7,0.75,233.33333333333334,0.875,False,2024Q3
190126,Xenon Analytics Analytics 1,Manufacturing,Australia,13,2024-12-12 12:24:17,Starter,500133,5,active,60.0,2024-12-12 12:24:17,,7.0,36.916666666666664,3.1666666666666665,1.0,5,1008.35,17,14,1.0,140.0,0.8235294117647058,False,2024Q4
985162,CloudPeak Systems Labs 1,Manufacturing,France,14,2024-06-09 12:40:59,Starter,500558,11,churned,132.0,2024-06-09 12:40:59,2025-02-28 12:40:59,4.0,31.224999999999998,4.75,0.0,9,1250.2,9,8,0.8181818181818182,44.44444444444444,0.8888888888888888,True,2024Q2
280034,Keystroke AI Partners 1,Software,Netherlands,31,2025-02-15 09:55:48,Starter,501005,8,active,96.0,2025-02-15 09:55:48,,1.0,37.5,1.0,0.0,7,1160.37,12,11,0.875,14.285714285714285,0.9166666666666666,False,2025Q1
